Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_01_843.jpg;0;0;0;-0.267681;104.1915;87.56043;0.9737787;351.2754;359.92
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_01_910.jpg;0;0;0;-0.2151343;104.1912;87.56036;1.844289;351.2716;0.05614961
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_01_977.jpg;0;0;0;-0.124578;104.1907;87.55844;2.162853;351.2778;0.01508903
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_02_043.jpg;0;0;0;-0.01436556;104.1904;87.55788;2.130209;351.2801;359.99
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_02_110.jpg;-2.997495;0;0;0.09337571;104.1901;87.55704;1.626;350.7513;359.992
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_02_176.jpg;-5.998184;0;0;0.1676983;104.1902;87.55685;1.002997;349.7619;0.002625756
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_02_243.jpg;-6.012722;0;0;0.1797238;104.1904;87.55679;0.3977812;348.5009;0.003020537
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_02_310.jpg;-3.002805;0;0;0.1693806;104.1907;87.55675;359.6487;347.5986;359.9715
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_02_377.jpg;-0.009540617;0;0;0.156327;104.1911;87.55743;359.1693;347.508;-0.005553233
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_02_443.jpg;0;0;0;0.1168514;104.1912;87.5572;358.7815;347.5082;0.008377413
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_02_509.jpg;0;0;0;0.06513567;104.1914;87.55693;358.5508;347.5075;359.9929
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_02_576.jpg;-2.995336;0;0;0;104.1915;87.55701;358.6671;347.0576;0.01926176
/Users/hyungsukkang/RoboND-Rover-Project/IMG/robocam_2017_10_17_04_46_02_643.jpg;-5.999444;0;0;-0.06898226;104.1914;87.55686;358.9063;346.159;0.005839541
